Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
61acbd74-1eaa-4f5c-a6b1-57e0132743c1-1-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-01 04:55:33,2025-12-01 04:55:42,24.406416,83.0534144,,10487,3DFix,A,OaG5CT0303,G130b15423,"C343+F6, Panari, Uttar Pradesh 231207, India",0,,IgnitionOff,0,260,28,7,
61acbd74-1eaa-4f5c-a6b1-57e0132743c1-1,GPS_MESSAGE,2025-12-01 04:55:33,2025-12-01 04:55:42,24.406416,83.0534144,,10487,3DFix,,OaG5CT0303,G130b15423,,0,,IgnitionOff,0,260,28,7,
2c3d4e02-3150-419c-bf16-233070b36915,HEARTBEAT_MESSAGE,2025-12-01 04:55:41,2025-12-01 04:55:41,0,0,,,,,OaG5CT0303,G130b15423,,,,,0,,,,
a96df3a8-9dea-41d4-8573-da0d11542cdf-22,TRIP_START,2025-12-01 12:38:32,2025-12-01 12:40:14,24.4062864,83.0532096,,10488,StoredFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,,,,
a96df3a8-9dea-41d4-8573-da0d11542cdf-21,GPS_MESSAGE,2025-12-01 12:38:45,2025-12-01 12:40:14,24.4062864,83.0532096,,10488,NoFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,0,0,0,
a96df3a8-9dea-41d4-8573-da0d11542cdf-20,VERSION_UPDATE,2025-12-01 12:38:45,2025-12-01 12:40:14,24.4062864,83.0532096,,10488,StoredFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,,,,
a96df3a8-9dea-41d4-8573-da0d11542cdf-19,IGNITION_ON,2025-12-01 12:38:50,2025-12-01 12:40:14,24.4062864,83.0532096,16819,10488,StoredFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,,,,
a96df3a8-9dea-41d4-8573-da0d11542cdf-17,ACU_SW_PART_NO,2025-12-01 12:38:51,2025-12-01 12:40:14,24.4062864,83.0532096,16821,10488,StoredFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,,,,
a96df3a8-9dea-41d4-8573-da0d11542cdf-18,ECU_SW_PART_NO,2025-12-01 12:38:51,2025-12-01 12:40:14,24.4062864,83.0532096,16820,10488,StoredFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,,,,
a96df3a8-9dea-41d4-8573-da0d11542cdf-15,DM1_START,2025-12-01 12:38:53,2025-12-01 12:40:14,24.4062864,83.0532096,16823,10488,StoredFix,,OaG5CT0303,G130b15423,,0,,IgnitionOn,1,,,,
