Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
6b836a02-eba8-4652-8895-2de8634b4561-5-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-02 01:57:59,2025-12-02 10:32:28,23.3002272,81.3702272,,3626,3DFix,A,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOff,0,478,15,12,
6b836a02-eba8-4652-8895-2de8634b4561-4-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-02 06:05:06,2025-12-02 10:32:28,23.300104,81.3698688,,3626,3DFix,A,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOff,0,467,21,5,
6b836a02-eba8-4652-8895-2de8634b4561-3,TRIP_START,2025-12-02 07:58:45,2025-12-02 10:32:28,23.30044,81.3700608,,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
6b836a02-eba8-4652-8895-2de8634b4561-1,VERSION_UPDATE,2025-12-02 07:58:57,2025-12-02 10:32:28,23.30044,81.3700608,,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-50,IGNITION_ON,2025-12-02 07:59:02,2025-12-02 10:32:19,23.30044,81.3700608,24417,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-48,ACU_SW_PART_NO,2025-12-02 07:59:03,2025-12-02 10:32:19,23.30044,81.3700608,24419,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-49,ECU_SW_PART_NO,2025-12-02 07:59:03,2025-12-02 10:32:19,23.30044,81.3700608,24418,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-47,EDC_BS6_PERIODIC,2025-12-02 07:59:03,2025-12-02 10:32:19,23.30044,81.3700608,27480,3627,StoredFix,V,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",33184.375,0,IgnitionOn,1,466.531,214.47,0,-113
d82f1c3c-c397-42bc-934a-bd14b548fe52-46,ENGINE_CRANKING,2025-12-02 07:59:03,2025-12-02 10:32:19,23.30044,81.3700608,24420,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-45,DM1_START,2025-12-02 07:59:05,2025-12-02 10:32:19,23.30044,81.3700608,24421,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-44,VIN_NO_CAN,2025-12-02 07:59:07,2025-12-02 10:32:19,23.30044,81.3700608,24422,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-43,EDC_BS6_PERIODIC,2025-12-02 07:59:09,2025-12-02 10:32:19,23.30044,81.3700608,27481,3627,StoredFix,V,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",33184.375,0,IgnitionOn,1,466.531,214.47,0,-113
d82f1c3c-c397-42bc-934a-bd14b548fe52-42,EDC_BS6_PERIODIC,2025-12-02 07:59:15,2025-12-02 10:32:19,23.30044,81.3700608,27482,3627,StoredFix,V,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",33184.375,0,IgnitionOn,1,466.531,214.47,0,-113
d82f1c3c-c397-42bc-934a-bd14b548fe52-35,IUPR_BOOST_PRESSURE_CONTROL_SYSTEM,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24429,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-36,IUPR_DPF_SYSTEM,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24428,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-37,IUPR_EGR_SYSTEM,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24427,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-38,IUPR_EXHAUST_GAS_AND_OXYGEN_SENSORS,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24426,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-41,IUPR_GENERAL,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24423,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-40,IUPR_OXIDATION,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24424,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-39,IUPR_SCR_SYSTEM,2025-12-02 07:59:17,2025-12-02 10:32:19,23.30044,81.3700608,24425,3627,StoredFix,,ObG5CT0303,G130b15423,"Unnamed Road, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",0,,IgnitionOn,1,,,,
d82f1c3c-c397-42bc-934a-bd14b548fe52-34,EDC_BS6_PERIODIC,2025-12-02 07:59:21,2025-12-02 10:32:19,23.3005792,81.3700608,27483,3627,StoredFix,V,ObG5CT0303,G130b15423,"shop no. 17, hotel nalanda inn, New Bus Stand Rd, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",33184.375,0,IgnitionOn,1,484.496,214.47,18,-113
d82f1c3c-c397-42bc-934a-bd14b548fe52-32,EDC_BS6_PERIODIC,2025-12-02 07:59:27,2025-12-02 10:32:19,23.30056,81.37008,27484,3627,FixOK,A,ObG5CT0303,G130b15423,"shop no. 17, hotel nalanda inn, New Bus Stand Rd, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",33184.375,0,IgnitionOn,1,482.747,214.47,18,-113
d82f1c3c-c397-42bc-934a-bd14b548fe52-31,EDC_BS6_PERIODIC,2025-12-02 07:59:33,2025-12-02 10:32:19,23.3005312,81.3700608,27485,3627,FixOK,A,ObG5CT0303,G130b15423,"shop no. 17, hotel nalanda inn, New Bus Stand Rd, Bhatnagar, Shahdol, Madhya Pradesh 484001, India",33184.375,0,IgnitionOn,1,479.178,214.47,18,-113
