Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
adbc6cda-831d-491b-a4a5-c5bcbdd25ec0-1-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-15 01:06:05,2025-12-15 01:07:32,14.5134192,75.3845184,,9507,NoFix,V,ObVaCS1912,T212D6c553,"G97M+GHF, Abalur, Yattinahalli-M-K0D, Karnataka 581109, India",79613,,IgnitionOff,0,648,7,8,
adbc6cda-831d-491b-a4a5-c5bcbdd25ec0-1,GPS_MESSAGE,2025-12-15 01:06:05,2025-12-15 01:07:32,14.5134192,75.3845184,,9507,NoFix,,ObVaCS1912,T212D6c553,,79613,,IgnitionOff,0,648,7,8,
76d61c19-5d49-47a7-a7a7-9a16567b1800-1,GPS_LOST,2025-12-15 01:06:08,2025-12-15 01:07:33,14.5134192,75.3845184,32533,9507,FixOK,,ObVaCS1912,T212D6c553,,79613,0,IgnitionOff,0,,,,
7318361d-cf2e-4e51-8b50-70ed3274626c,HEARTBEAT_MESSAGE,2025-12-15 01:07:30,2025-12-15 01:07:30,0,0,,,,,ObVaCS1912,T212D6c553,,,,,0,,,,
baf21f8b-2ba0-4a53-a252-b8baee07faf1-1-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-15 05:13:21,2025-12-15 05:14:45,14.5134192,75.3845184,,9507,NoFix,V,ObVaCS1912,T212D6c553,"G97M+GHF, Abalur, Yattinahalli-M-K0D, Karnataka 581109, India",79613,,IgnitionOff,0,648,7,8,
baf21f8b-2ba0-4a53-a252-b8baee07faf1-1,GPS_MESSAGE,2025-12-15 05:13:21,2025-12-15 05:14:45,14.5134192,75.3845184,,9507,NoFix,,ObVaCS1912,T212D6c553,,79613,,IgnitionOff,0,648,7,8,
bce3cbe1-1c87-4443-9815-b976cad5fe3b-1,GPS_LOST,2025-12-15 05:13:24,2025-12-15 05:14:49,14.5134192,75.3845184,32534,9507,FixOK,,ObVaCS1912,T212D6c553,,79613,0,IgnitionOff,0,,,,
99d3718b-cb6f-43e3-902d-268ea1d330a3,HEARTBEAT_MESSAGE,2025-12-15 05:14:44,2025-12-15 05:14:44,0,0,,,,,ObVaCS1912,T212D6c553,,,,,0,,,,
9d157765-b217-4c86-911d-88139339e528-4,ACU_SW_PART_NO,2025-12-15 09:00:40,2025-12-15 09:04:37,14.5134192,75.3845184,32536,9507,StoredFix,,ObVaCS1912,T212D6c553,,79613,,IgnitionOff,0,,,,
9d157765-b217-4c86-911d-88139339e528-3,ECU_SW_PART_NO,2025-12-15 09:00:40,2025-12-15 09:04:37,14.5134192,75.3845184,32535,9507,StoredFix,,ObVaCS1912,T212D6c553,,79613,,IgnitionOff,0,,,,
9d157765-b217-4c86-911d-88139339e528-5,ENGINE_CRANKING,2025-12-15 09:00:40,2025-12-15 09:04:37,14.5134192,75.3845184,32537,9507,StoredFix,,ObVaCS1912,T212D6c553,,79613,,IgnitionOff,0,,,,
3d7d3490-b81d-4734-a33e-0c692bc231ff-5,EDC_BS6_PERIODIC,2025-12-15 09:00:41,2025-12-15 09:03:27,14.5134192,75.3845184,47306,9508,StoredFix,V,ObVaCS1912,T212D6c553,,0,0,IgnitionOn,1,648.39,145.69,0,-51
3d7d3490-b81d-4734-a33e-0c692bc231ff-2,GPS_MESSAGE,2025-12-15 09:00:41,2025-12-15 09:03:27,14.5134192,75.3845184,,9508,NoFix,,ObVaCS1912,T212D6c553,,79613,,IgnitionOn,1,0,0,0,
