Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-2,EEA_BS6_PERIODIC,2025-11-29 00:00:00,2025-11-29 00:00:55,27.4802176,76.8416576,15853,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82248.875,52.35,IgnitionOn,1,222.13,23.7,9,-59
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-3,EEA_BS6_PERIODIC,2025-11-29 00:00:06,2025-11-29 00:00:55,27.48088,76.841984,15854,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249,51.33,IgnitionOn,1,222.269,23.89,9,-57
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-4,EEA_BS6_PERIODIC,2025-11-29 00:00:12,2025-11-29 00:00:55,27.4815168,76.8423168,15855,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249,50.28,IgnitionOn,1,222.029,24.1,9,-53
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-5,EEA_BS6_PERIODIC,2025-11-29 00:00:18,2025-11-29 00:00:55,27.4821472,76.8426368,15856,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249.125,50.05,IgnitionOn,1,222.19,23.79,9,-65
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-6,EEA_BS6_PERIODIC,2025-11-29 00:00:24,2025-11-29 00:00:55,27.4827776,76.8429696,15857,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249.25,49.21,IgnitionOn,1,222.27,25,9,-71
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-7,EEA_BS6_PERIODIC,2025-11-29 00:00:30,2025-11-29 00:00:55,27.4832896,76.843232,15858,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249.375,48.17,IgnitionOn,1,222.949,24.29,9,-59
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-8,EEA_BS6_PERIODIC,2025-11-29 00:00:36,2025-11-29 00:00:55,27.4839808,76.843584,15859,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249.375,46.7,IgnitionOn,1,223.46,24.39,9,-63
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-9,EEA_BS6_PERIODIC,2025-11-29 00:00:42,2025-11-29 00:00:55,27.4845408,76.843872,15860,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249.5,43.99,IgnitionOn,1,223.523,24.7,9,-63
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-10,GPS_MESSAGE,2025-11-29 00:00:45,2025-11-29 00:00:55,27.4848128,76.8440064,,18801,3DFix,,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",292807,,IgnitionOn,1,223,2,9,
9fbc351f-8bfa-4237-ad15-eb55e1e30bc1-11,EEA_BS6_PERIODIC,2025-11-29 00:00:48,2025-11-29 00:00:55,27.4850752,76.84416,15861,18801,FixOK,A,OfV6AS,T214F6b453,"Unnamed Road, Ronpur, Rajasthan 301021, India",82249.5,41.54,IgnitionOn,1,224.16,25.5,9,-65
