Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
734ac1e0-aff3-46bd-bc88-e8c671449d9e-13,EEA_BS6_PERIODIC,2025-12-08 00:00:03,2025-12-08 00:00:08,17.1892928,81.8388864,13983,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda Rd, Korukonda, Andhra Pradesh 533289, India",179621.875,58.42,IgnitionOn,1,29.5,16.79,13,-73
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-1,EEA_BS6_PERIODIC,2025-12-08 00:00:09,2025-12-08 00:01:09,17.190112,81.8391616,13984,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622,58.15,IgnitionOn,1,29.709,17.1,14,-67
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-2,EEA_BS6_PERIODIC,2025-12-08 00:00:15,2025-12-08 00:01:09,17.1909456,81.8394112,13985,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.125,58.98,IgnitionOn,1,30.319,16,13,-65
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-3,EEA_BS6_PERIODIC,2025-12-08 00:00:21,2025-12-08 00:01:09,17.1917632,81.8397056,13986,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.25,58.5,IgnitionOn,1,30.34,22.5,13,-63
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-4,EEA_BS6_PERIODIC,2025-12-08 00:00:27,2025-12-08 00:01:09,17.192552,81.840032,13987,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.375,58.02,IgnitionOn,1,29.883,21.89,13,-65
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-5,EEA_BS6_PERIODIC,2025-12-08 00:00:33,2025-12-08 00:01:09,17.193352,81.8403328,13988,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.375,57.23,IgnitionOn,1,29.649,20.5,12,-63
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-6,EEA_BS6_PERIODIC,2025-12-08 00:00:39,2025-12-08 00:01:09,17.1941376,81.840608,13989,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.5,55.51,IgnitionOn,1,31.12,17.6,12,-69
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-7,EEA_BS6_PERIODIC,2025-12-08 00:00:45,2025-12-08 00:01:09,17.1948992,81.8408896,13990,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.625,53.45,IgnitionOn,1,32.869,18.7,13,-67
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-8,EEA_BS6_PERIODIC,2025-12-08 00:00:51,2025-12-08 00:01:09,17.1957888,81.8411584,13991,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.75,54.2,IgnitionOn,1,34.86,16.79,13,-71
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-9,EEA_BS6_PERIODIC,2025-12-08 00:00:57,2025-12-08 00:01:09,17.196544,81.841408,13992,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.75,53.86,IgnitionOn,1,36.569,16.79,12,-69
c4bc8ba5-4304-4e61-ad60-2639c6dcdc15-10,EEA_BS6_PERIODIC,2025-12-08 00:01:03,2025-12-08 00:01:09,17.1973408,81.8416512,13993,18964,FixOK,A,OfV5AS1912,T217t6J557,"SH 12, Andhra Pradesh 533289, India",179622.875,57.35,IgnitionOn,1,37.055,16.89,13,-63
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-1,EEA_BS6_PERIODIC,2025-12-08 00:01:09,2025-12-08 00:02:10,17.1981472,81.8418944,13994,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623,56.27,IgnitionOn,1,39.319,16.2,13,-75
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-2,EEA_BS6_PERIODIC,2025-12-08 00:01:15,2025-12-08 00:02:10,17.1988336,81.842112,13995,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.125,57.7,IgnitionOn,1,39.849,18.29,13,-91
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-3,EEA_BS6_PERIODIC,2025-12-08 00:01:21,2025-12-08 00:02:10,17.1996608,81.842464,13996,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.125,60.25,IgnitionOn,1,39.97,23.2,12,-57
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-4,EEA_BS6_PERIODIC,2025-12-08 00:01:27,2025-12-08 00:02:10,17.2005632,81.842912,13997,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.25,58.1,IgnitionOn,1,38.97,25.39,14,-67
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-5,EEA_BS6_PERIODIC,2025-12-08 00:01:33,2025-12-08 00:02:10,17.2012992,81.8432896,13998,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.375,55.76,IgnitionOn,1,37.569,26.1,13,-67
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-6,EEA_BS6_PERIODIC,2025-12-08 00:01:39,2025-12-08 00:02:10,17.2020032,81.843648,13999,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.5,53.54,IgnitionOn,1,37.169,26.1,14,-71
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-7,EEA_BS6_PERIODIC,2025-12-08 00:01:45,2025-12-08 00:02:10,17.202704,81.8439552,14000,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.5,51.38,IgnitionOn,1,35.849,24.79,14,-61
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-8,EEA_BS6_PERIODIC,2025-12-08 00:01:51,2025-12-08 00:02:10,17.2033568,81.8442816,14001,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.625,49.31,IgnitionOn,1,35.229,24.7,14,-57
43eb9e63-eeeb-4a08-afd7-48d1cf77244e-9,EEA_BS6_PERIODIC,2025-12-08 00:01:57,2025-12-08 00:02:10,17.2039808,81.8445952,14002,18964,FixOK,A,OfV5AS1912,T217t6J557,"Korukonda - Gokavaram Rd, Gummalla Doddi, Andhra Pradesh 533435, India",179623.75,47.43,IgnitionOn,1,34.68,25.29,14,-63
