Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
05232d1f-fafc-47d6-bca0-7c58e700d7ce-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:06,2025-11-23 00:01:02,21.9008464,73.325504,39524,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.125,0,IgnitionOn,1,34.399,55,10,-41
05232d1f-fafc-47d6-bca0-7c58e700d7ce-1-1,HARSH_BREAKING_END,2025-11-23 00:00:06,2025-11-23 00:01:02,21.9008464,73.325504,59707,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144915,14.66,IgnitionOn,1,,,,
05232d1f-fafc-47d6-bca0-7c58e700d7ce-1,HARSH_BREAKING_START,2025-11-23 00:00:06,2025-11-23 00:01:02,21.9008464,73.325504,59707,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144915,14.66,IgnitionOn,1,,,,
05232d1f-fafc-47d6-bca0-7c58e700d7ce-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:18,2025-11-23 00:01:02,21.9011104,73.3258944,39525,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.125,16.008,IgnitionOn,1,37.02,55,9,-41
05232d1f-fafc-47d6-bca0-7c58e700d7ce-4,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:30,2025-11-23 00:01:02,21.9013136,73.3262592,39526,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.25,23.809,IgnitionOn,1,39.439,68,9,-41
05232d1f-fafc-47d6-bca0-7c58e700d7ce-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:42,2025-11-23 00:01:02,21.9016032,73.3267584,39527,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.375,31.797,IgnitionOn,1,39.107,68,7,-41
05232d1f-fafc-47d6-bca0-7c58e700d7ce-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:54,2025-11-23 00:01:02,21.9021728,73.327616,39528,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.5,34.305,IgnitionOn,1,44.939,68,8,-41
4ea06531-6153-4fc4-99b6-b54e146a8127-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:06,2025-11-23 00:02:03,21.9027664,73.328544,39529,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.625,39.625,IgnitionOn,1,46.319,68,7,-41
4ea06531-6153-4fc4-99b6-b54e146a8127-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:18,2025-11-23 00:02:03,21.903256,73.3296896,39530,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175239.75,41.414,IgnitionOn,1,45.951,68,9,-41
4ea06531-6153-4fc4-99b6-b54e146a8127-3,DEVICE_METRICS,2025-11-23 00:01:22,2025-11-23 00:02:03,21.903256,73.3296896,,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144915,,IgnitionOn,1,,,,
4ea06531-6153-4fc4-99b6-b54e146a8127-4,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:34,2025-11-23 00:02:03,21.903784,73.3314688,39531,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240,43.121,IgnitionOn,1,44.169,72,9,-41
4ea06531-6153-4fc4-99b6-b54e146a8127-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:46,2025-11-23 00:02:03,21.9043232,73.3326848,39532,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.125,36.086,IgnitionOn,1,42.11,72,9,-41
4ea06531-6153-4fc4-99b6-b54e146a8127-7,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:58,2025-11-23 00:02:03,21.9051104,73.3336064,39533,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.25,31.578,IgnitionOn,1,41.927,72,10,-41
4ea06531-6153-4fc4-99b6-b54e146a8127-6-1,HARSH_BREAKING_END,2025-11-23 00:01:58,2025-11-23 00:02:03,21.9051104,73.3336064,59708,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144915,36.91,IgnitionOn,1,,,,
4ea06531-6153-4fc4-99b6-b54e146a8127-6,HARSH_BREAKING_START,2025-11-23 00:01:58,2025-11-23 00:02:03,21.9051104,73.3336064,59708,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144915,36.91,IgnitionOn,1,,,,
c09d77c8-7dda-4b70-899e-9a623d8186cc-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:11,2025-11-23 00:03:05,21.905976,73.3339904,39534,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.375,31.258,IgnitionOn,1,31.299,72,8,-41
c09d77c8-7dda-4b70-899e-9a623d8186cc-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:23,2025-11-23 00:03:05,21.9069312,73.3342208,39535,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.375,14.105,IgnitionOn,1,29.5,72,11,-41
c09d77c8-7dda-4b70-899e-9a623d8186cc-2-1,HARSH_BREAKING_END,2025-11-23 00:02:23,2025-11-23 00:03:05,21.9069312,73.3342208,59709,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144916,13.47,IgnitionOn,1,,,,
c09d77c8-7dda-4b70-899e-9a623d8186cc-2,HARSH_BREAKING_START,2025-11-23 00:02:23,2025-11-23 00:03:05,21.9069312,73.3342208,59709,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144916,13.47,IgnitionOn,1,,,,
c09d77c8-7dda-4b70-899e-9a623d8186cc-4,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:35,2025-11-23 00:03:05,21.9074624,73.334208,39536,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.5,17.816,IgnitionOn,1,30.247,358,12,-41
c09d77c8-7dda-4b70-899e-9a623d8186cc-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:47,2025-11-23 00:03:05,21.9079104,73.3341568,39537,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.5,17.316,IgnitionOn,1,32.189,358,11,-41
c09d77c8-7dda-4b70-899e-9a623d8186cc-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:59,2025-11-23 00:03:05,21.90852,73.3340032,39538,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.625,22.27,IgnitionOn,1,33,358,10,-41
0fd113c8-0a65-409f-92c8-f41f72a9fb35-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:03:11,2025-11-23 00:04:05,21.909056,73.333856,39539,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.625,12.309,IgnitionOn,1,32.621,358,9,-41
0fd113c8-0a65-409f-92c8-f41f72a9fb35-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:03:23,2025-11-23 00:04:05,21.909728,73.333696,39540,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.75,12.266,IgnitionOn,1,33.75,358,10,-41
0fd113c8-0a65-409f-92c8-f41f72a9fb35-4,GPS_MESSAGE,2025-11-23 00:03:23,2025-11-23 00:04:05,21.9100384,73.3336256,,8924,3DFix,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144916,,IgnitionOn,1,33,35,10,
0fd113c8-0a65-409f-92c8-f41f72a9fb35-2-1,HARSH_BREAKING_END,2025-11-23 00:03:23,2025-11-23 00:04:05,21.909728,73.333696,59710,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144916,14.17,IgnitionOn,1,,,,
0fd113c8-0a65-409f-92c8-f41f72a9fb35-2,HARSH_BREAKING_START,2025-11-23 00:03:23,2025-11-23 00:04:05,21.909728,73.333696,59710,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",144916,14.17,IgnitionOn,1,,,,
da13258a-0305-40dd-9dc1-c6667f7950e1,HEARTBEAT_MESSAGE,2025-11-23 00:03:26,2025-11-23 00:03:26,0,0,,,,,OmV6NS1912,T216t6J557,,,,,1,,,,
0fd113c8-0a65-409f-92c8-f41f72a9fb35-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:03:35,2025-11-23 00:04:05,21.9100384,73.3336256,39541,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.75,14.469,IgnitionOn,1,33.619,353,10,-41
0fd113c8-0a65-409f-92c8-f41f72a9fb35-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:03:47,2025-11-23 00:04:05,21.910416,73.3334976,39542,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.75,14.191,IgnitionOn,1,33.863,353,10,-41
0fd113c8-0a65-409f-92c8-f41f72a9fb35-7,EDC_BS6_CNG_PERIODIC,2025-11-23 00:03:59,2025-11-23 00:04:05,21.9107168,73.3333888,39543,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.875,23.523,IgnitionOn,1,38.069,353,11,-41
811be907-cff3-4800-874e-9e91942c22b3-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:04:12,2025-11-23 00:05:06,21.9113152,73.333312,39544,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175240.875,18.281,IgnitionOn,1,40.52,353,11,-41
811be907-cff3-4800-874e-9e91942c22b3-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:04:24,2025-11-23 00:05:06,21.911904,73.33328,39545,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175241,18.926,IgnitionOn,1,39.697,353,12,-41
811be907-cff3-4800-874e-9e91942c22b3-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:04:36,2025-11-23 00:05:06,21.9124608,73.3333696,39546,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175241.125,23.5,IgnitionOn,1,43.86,11,12,-41
811be907-cff3-4800-874e-9e91942c22b3-4,EDC_BS6_CNG_PERIODIC,2025-11-23 00:04:48,2025-11-23 00:05:06,21.9130528,73.33344,39547,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175241.125,21.684,IgnitionOn,1,44.18,11,11,-41
811be907-cff3-4800-874e-9e91942c22b3-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:05:00,2025-11-23 00:05:06,21.913736,73.3335616,39548,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Gujarat 391115, India",175241.25,22.23,IgnitionOn,1,43.996,11,10,-41
e21ea860-272b-4435-a2b6-244dfdebed23-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:05:12,2025-11-23 00:06:07,21.9143872,73.333696,39549,8924,FixOK,A,OmV6NS1912,T216t6J557,"gf, 1/1 narmada avenue, Sinor Rd, Sinor, Gujarat 391115, India",175241.375,24.738,IgnitionOn,1,43.689,11,11,-41
e21ea860-272b-4435-a2b6-244dfdebed23-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:05:24,2025-11-23 00:06:07,21.9150176,73.3340416,39550,8924,FixOK,A,OmV6NS1912,T216t6J557,"gf, 1/1 narmada avenue, Sinor Rd, Sinor, Gujarat 391115, India",175241.375,26.359,IgnitionOn,1,43.29,11,10,-41
e21ea860-272b-4435-a2b6-244dfdebed23-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:05:36,2025-11-23 00:06:07,21.915776,73.3343936,39551,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Sinor, Gujarat 391115, India",175241.5,2.156,IgnitionOn,1,43.281,18,9,-41
e21ea860-272b-4435-a2b6-244dfdebed23-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:05:48,2025-11-23 00:06:07,21.9160672,73.3344768,39552,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Sinor, Gujarat 391115, India",175241.5,0.887,IgnitionOn,1,39.86,18,8,-41
e21ea860-272b-4435-a2b6-244dfdebed23-4-1,HARSH_BREAKING_END,2025-11-23 00:05:48,2025-11-23 00:06:07,21.9160672,73.3344768,59711,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Sinor, Gujarat 391115, India",144916,7.04,IgnitionOn,1,,,,
e21ea860-272b-4435-a2b6-244dfdebed23-4,HARSH_BREAKING_START,2025-11-23 00:05:48,2025-11-23 00:06:07,21.9160672,73.3344768,59711,8924,FixOK,,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Sinor, Gujarat 391115, India",144916,7.04,IgnitionOn,1,,,,
e21ea860-272b-4435-a2b6-244dfdebed23-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:06:00,2025-11-23 00:06:07,21.916048,73.3344896,39553,8924,FixOK,A,OmV6NS1912,T216t6J557,"Baroda Ring Rd, Sinor, Gujarat 391115, India",175241.5,21.707,IgnitionOn,1,38.45,18,8,-41
e7d64986-78f6-44fb-a1d1-e34f920da81e-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:06:13,2025-11-23 00:07:08,21.916056,73.3349504,39554,8924,FixOK,A,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",175241.625,28.793,IgnitionOn,1,38.611,18,9,-41
e7d64986-78f6-44fb-a1d1-e34f920da81e-1-1,HARSH_ACCELERATION_END,2025-11-23 00:06:13,2025-11-23 00:07:08,21.916056,73.3349504,59712,8924,FixOK,,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",144916,26.2,IgnitionOn,1,,,,
e7d64986-78f6-44fb-a1d1-e34f920da81e-1,HARSH_ACCELERATION_START,2025-11-23 00:06:13,2025-11-23 00:07:08,21.916056,73.3349504,59712,8924,FixOK,,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",144916,26.2,IgnitionOn,1,,,,
e7d64986-78f6-44fb-a1d1-e34f920da81e-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:06:25,2025-11-23 00:07:08,21.915744,73.3356928,39555,8924,FixOK,A,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",175241.625,8.531,IgnitionOn,1,33.77,18,7,-41
e7d64986-78f6-44fb-a1d1-e34f920da81e-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:06:37,2025-11-23 00:07:08,21.9154624,73.33616,39556,8924,FixOK,A,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",175241.75,10.777,IgnitionOn,1,28.42,18,9,-41
e7d64986-78f6-44fb-a1d1-e34f920da81e-4-1,HARSH_BREAKING_END,2025-11-23 00:06:37,2025-11-23 00:07:08,21.9154624,73.33616,59713,8924,FixOK,,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",144916,11.35,IgnitionOn,1,,,,
e7d64986-78f6-44fb-a1d1-e34f920da81e-4,HARSH_BREAKING_START,2025-11-23 00:06:37,2025-11-23 00:07:08,21.9154624,73.33616,59713,8924,FixOK,,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",144916,11.35,IgnitionOn,1,,,,
e7d64986-78f6-44fb-a1d1-e34f920da81e-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:06:49,2025-11-23 00:07:08,21.9156976,73.3363136,39557,8924,FixOK,A,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",175241.75,14.41,IgnitionOn,1,31.085,354,10,-41
e7d64986-78f6-44fb-a1d1-e34f920da81e-7,EDC_BS6_CNG_PERIODIC,2025-11-23 00:07:01,2025-11-23 00:07:08,21.9161088,73.3362496,39558,8924,FixOK,A,OmV6NS1912,T216t6J557,"Sinor Rd, Sinor, Gujarat 391115, India",175241.75,15.297,IgnitionOn,1,36.069,354,10,-41
