Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
3ade674f-225b-45fa-a1df-2484a353762b-1-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-11-25 00:07:32,2025-11-25 00:08:25,20.318,81.4676352,,1383,3DFix,A,ObG6CU0303,G131b15423,"Unnamed Road, Udkuda, Chhattisgarh 494334, India",0,,IgnitionOff,0,379,17,11,
3ade674f-225b-45fa-a1df-2484a353762b-1,GPS_MESSAGE,2025-11-25 00:07:32,2025-11-25 00:08:25,20.318,81.4676352,,1383,3DFix,,ObG6CU0303,G131b15423,,0,,IgnitionOff,0,379,17,11,
bcdaf07c-53e0-4f86-8e18-3265cf72cc23,HEARTBEAT_MESSAGE,2025-11-25 00:08:23,2025-11-25 00:08:23,0,0,,,,,ObG6CU0303,G131b15423,,,,,0,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-12,TRIP_START,2025-11-25 01:40:38,2025-11-25 01:45:07,20.3175968,81.467264,,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-11,GPS_MESSAGE,2025-11-25 01:40:50,2025-11-25 01:45:07,20.3175968,81.467264,,1384,NoFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,0,0,0,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-10,VERSION_UPDATE,2025-11-25 01:40:50,2025-11-25 01:45:07,20.3175968,81.467264,,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-9,IGNITION_ON,2025-11-25 01:40:55,2025-11-25 01:45:07,20.3180976,81.4676544,39504,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-6,ACU_SW_PART_NO,2025-11-25 01:40:56,2025-11-25 01:45:07,20.3180944,81.467712,39507,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-7,ECU_SW_PART_NO,2025-11-25 01:40:56,2025-11-25 01:45:07,20.3180944,81.467712,39506,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-5,EDC_BS6_PERIODIC,2025-11-25 01:40:56,2025-11-25 01:45:07,20.3180944,81.467712,21929,1384,StoredFix,V,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",24957.375,0,IgnitionOn,1,390.502,173.02,7,-113
0681e061-eed4-47f6-afc8-6dd927cfa0ce-8,ENGINE_CRANKING,2025-11-25 01:40:56,2025-11-25 01:45:07,20.3180944,81.467712,39505,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-4,DM1_START,2025-11-25 01:40:57,2025-11-25 01:45:07,20.3181152,81.467616,39508,1384,StoredFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,,,,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-3,GPS_MESSAGE,2025-11-25 01:40:59,2025-11-25 01:45:07,20.3180896,81.4676608,,1384,3DFix,,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",0,,IgnitionOn,1,390,15,8,
0681e061-eed4-47f6-afc8-6dd927cfa0ce-2,EDC_BS6_PERIODIC,2025-11-25 01:41:02,2025-11-25 01:45:07,20.318056,81.4676608,21930,1384,FixOK,A,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",24957.375,0,IgnitionOn,1,391.069,173.02,9,-113
0681e061-eed4-47f6-afc8-6dd927cfa0ce-1,EDC_BS6_PERIODIC,2025-11-25 01:41:08,2025-11-25 01:45:07,20.3180768,81.4676224,21931,1384,FixOK,A,ObG6CU0303,G131b15423,"750, NH 43, Nawagaon, Chhattisgarh 494334, India",24957.375,1.99,IgnitionOn,1,390.24,173.02,9,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-10,EDC_BS6_PERIODIC,2025-11-25 01:41:14,2025-11-25 01:42:14,20.3180928,81.4675776,21932,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.375,2.68,IgnitionOn,1,387.416,173.02,10,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-9,EDC_BS6_PERIODIC,2025-11-25 01:41:20,2025-11-25 01:42:14,20.3181088,81.4674816,21933,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.375,3.46,IgnitionOn,1,386.017,249.58,12,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-8,EDC_BS6_PERIODIC,2025-11-25 01:41:26,2025-11-25 01:42:14,20.3180464,81.4673984,21934,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.375,4.7200003,IgnitionOn,1,381.307,225.55,13,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-7,EDC_BS6_PERIODIC,2025-11-25 01:41:32,2025-11-25 01:42:14,20.3179168,81.4673536,21935,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.375,6.05,IgnitionOn,1,379.843,194.8,13,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-6,EDC_BS6_PERIODIC,2025-11-25 01:41:38,2025-11-25 01:42:14,20.3177888,81.467232,21936,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.375,15,IgnitionOn,1,376.738,200.75,11,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-5,EDC_BS6_PERIODIC,2025-11-25 01:41:44,2025-11-25 01:42:14,20.3176768,81.46704,21937,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.5,14.88,IgnitionOn,1,374.553,226.78,12,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-4,EDC_BS6_PERIODIC,2025-11-25 01:41:50,2025-11-25 01:42:14,20.317528,81.4668224,21938,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.5,18.24,IgnitionOn,1,374.101,226.89,12,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-3,EDC_BS6_PERIODIC,2025-11-25 01:41:56,2025-11-25 01:42:14,20.317336,81.4665344,21939,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.5,23.89,IgnitionOn,1,373.21,231.53,12,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-2,EDC_BS6_PERIODIC,2025-11-25 01:42:02,2025-11-25 01:42:14,20.31708,81.4663168,21940,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.5,23.55,IgnitionOn,1,368.76,218.38,12,-113
e7d82bf5-6e30-4a2b-8705-c077a747f528-1,EDC_BS6_PERIODIC,2025-11-25 01:42:08,2025-11-25 01:42:14,20.316608,81.4658688,21941,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.625,27.46,IgnitionOn,1,361.675,218.03,12,-113
342f81ad-d26b-4929-8ece-83e808e3ee2d,HEARTBEAT_MESSAGE,2025-11-25 01:42:12,2025-11-25 01:42:12,0,0,,,,,ObG6CU0303,G131b15423,,,,,1,,,,
46fc2a41-a81d-4613-a701-2eb679379dbd-1,EDC_BS6_PERIODIC,2025-11-25 01:42:14,2025-11-25 01:50:01,20.3163184,81.465568,21942,1384,FixOK,A,ObG6CU0303,G131b15423,"8F87+49P, Udkuda, Chhattisgarh 494334, India",24957.625,29.7,IgnitionOn,1,357.38,216.55,14,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-10,EDC_BS6_PERIODIC,2025-11-25 01:42:20,2025-11-25 01:43:15,20.316008,81.4651456,21943,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.75,30.27,IgnitionOn,1,353.66,226.88,13,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-9,EDC_BS6_PERIODIC,2025-11-25 01:42:26,2025-11-25 01:43:15,20.3157216,81.4647552,21944,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.75,29.32,IgnitionOn,1,349.404,226.71,12,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-8,BRAKE_PRESSED,2025-11-25 01:42:31,2025-11-25 01:43:15,20.31552,81.4644736,39509,1384,FixOK,,ObG6CU0303,G131b15423,,0,26.11,IgnitionOn,1,,,,
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-7,EDC_BS6_PERIODIC,2025-11-25 01:42:32,2025-11-25 01:43:15,20.31548,81.464416,21945,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.75,27.96,IgnitionOn,1,344.757,229.25,11,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-6,EDC_BS6_PERIODIC,2025-11-25 01:42:38,2025-11-25 01:43:15,20.3152304,81.464096,21946,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.875,26.42,IgnitionOn,1,341.609,223.52,11,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-5,EDC_BS6_PERIODIC,2025-11-25 01:42:44,2025-11-25 01:43:15,20.3151056,81.4638592,21947,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.875,23.73,IgnitionOn,1,334.696,228.33,12,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-4,EDC_BS6_PERIODIC,2025-11-25 01:42:50,2025-11-25 01:43:15,20.3150432,81.463744,21948,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.875,16.43,IgnitionOn,1,329.339,227.96,12,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-3,EDC_BS6_PERIODIC,2025-11-25 01:42:56,2025-11-25 01:43:15,20.315072,81.4637056,21949,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.875,3.6399999,IgnitionOn,1,330.903,227.96,14,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-2,EDC_BS6_PERIODIC,2025-11-25 01:43:02,2025-11-25 01:43:15,20.3150752,81.463712,21950,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.875,0,IgnitionOn,1,330.022,227.96,14,-113
8514e042-6f9f-42c2-b0e4-461a1da6b4e5-1,EDC_BS6_PERIODIC,2025-11-25 01:43:08,2025-11-25 01:43:15,20.31508,81.463712,21951,1384,FixOK,A,ObG6CU0303,G131b15423,,24957.875,0,IgnitionOn,1,329.601,227.96,13,-69
46fc2a41-a81d-4613-a701-2eb679379dbd-2,IGNITION_OFF,2025-11-25 01:43:11,2025-11-25 01:50:01,20.31508,81.463712,39510,1384,FixOK,,ObG6CU0303,G131b15423,"8F87+49P, Udkuda, Chhattisgarh 494334, India",0,,IgnitionOn,0,,,,
819ac286-a050-4c92-9579-ffc29bfa79c9-10,EDC_BS6_PERIODIC,2025-11-25 01:43:14,2025-11-25 01:44:16,20.3150912,81.4637184,21952,1384,FixOK,A,ObG6CU0303,G131b15423,"8F77+R8H, Udkuda, Chhattisgarh 494334, India",24957.875,0,IgnitionOn,0,329.38,227.96,14,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-9,EDC_BS6_PERIODIC,2025-11-25 01:43:20,2025-11-25 01:44:16,20.3150976,81.4637184,21953,1384,FixOK,A,ObG6CU0303,G131b15423,"8F77+R8H, Udkuda, Chhattisgarh 494334, India",24957.875,0,IgnitionOn,0,328.169,227.96,14,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-8,EDC_BS6_PERIODIC,2025-11-25 01:43:26,2025-11-25 01:44:16,20.3151008,81.4637376,21954,1384,FixOK,A,ObG6CU0303,G131b15423,"8F77+R8H, Udkuda, Chhattisgarh 494334, India",24957.875,0,IgnitionOn,0,327.253,227.96,13,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-7,EDC_BS6_PERIODIC,2025-11-25 01:43:32,2025-11-25 01:44:16,20.3150976,81.463744,21955,1384,FixOK,A,ObG6CU0303,G131b15423,"8F77+R8H, Udkuda, Chhattisgarh 494334, India",24957.875,0,IgnitionOn,0,326.608,227.96,14,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-6,EDC_BS6_PERIODIC,2025-11-25 01:43:38,2025-11-25 01:44:16,20.3150976,81.463744,21956,1384,FixOK,A,ObG6CU0303,G131b15423,"8F77+R8H, Udkuda, Chhattisgarh 494334, India",24957.875,0,IgnitionOn,0,326.606,227.96,13,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-5,EDC_BS6_PERIODIC,2025-11-25 01:43:44,2025-11-25 01:44:16,20.3150976,81.463744,21957,1384,FixOK,A,ObG6CU0303,G131b15423,"8F77+R8H, Udkuda, Chhattisgarh 494334, India",24957.875,0,IgnitionOn,0,326.606,227.96,16,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-4,EDC_BS6_PERIODIC,2025-11-25 01:43:50,2025-11-25 01:44:16,20.3150976,81.463744,21958,1384,FixOK,A,ObG6CU0303,G131b15423,"Unnamed Road, Udkuda, Chhattisgarh 494334, India",0,0,IgnitionOn,0,326.606,227.96,16,-69
819ac286-a050-4c92-9579-ffc29bfa79c9-3,EDC_BS6_PERIODIC,2025-11-25 01:43:56,2025-11-25 01:44:16,20.3150976,81.463744,21959,1384,FixOK,A,ObG6CU0303,G131b15423,"Unnamed Road, Udkuda, Chhattisgarh 494334, India",0,0,IgnitionOn,0,326.606,227.96,16,-69
