Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
97579447-0746-4cfe-a8dd-2bbc76193047-5,EDC_BS6_PERIODIC,2025-12-02 00:00:01,2025-12-02 00:00:39,19.622864,72.9101312,16318,8607,FixOK,A,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",226832.875,40.84,IgnitionOn,1,23.377,347.7,10,-65
97579447-0746-4cfe-a8dd-2bbc76193047-6,EDC_BS6_PERIODIC,2025-12-02 00:00:07,2025-12-02 00:00:39,19.6233824,72.91008,16319,8607,FixOK,A,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",226833,43.05,IgnitionOn,1,22.299,355.7,10,-75
97579447-0746-4cfe-a8dd-2bbc76193047-7,BRAKE_PRESSED,2025-12-02 00:00:12,2025-12-02 00:00:39,19.6239392,72.910112,1072,8607,FixOK,,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",188654,47.48,IgnitionOn,1,,,,
97579447-0746-4cfe-a8dd-2bbc76193047-8,EDC_BS6_PERIODIC,2025-12-02 00:00:13,2025-12-02 00:00:39,19.6240512,72.9101312,16320,8607,FixOK,A,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",226833,45.88,IgnitionOn,1,20.92,5.09,11,-83
97579447-0746-4cfe-a8dd-2bbc76193047-9,EDC_BS6_PERIODIC,2025-12-02 00:00:19,2025-12-02 00:00:39,19.6247552,72.910336,16321,8607,FixOK,A,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",226833.125,47.94,IgnitionOn,1,19.12,14.89,10,-85
97579447-0746-4cfe-a8dd-2bbc76193047-10,EDC_BS6_PERIODIC,2025-12-02 00:00:25,2025-12-02 00:00:39,19.6253632,72.910624,16322,8607,FixOK,A,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",226833.25,42.22,IgnitionOn,1,17.45,22.6,10,-77
97579447-0746-4cfe-a8dd-2bbc76193047-11,EDC_BS6_PERIODIC,2025-12-02 00:00:31,2025-12-02 00:00:39,19.6258336,72.9109824,16323,8607,FixOK,A,ObVaCS1912,T216D6c553,"Golden Quadrilateral, Dhekale, Maharashtra 401404, India",226833.25,38.53,IgnitionOn,1,16.059,40.4,12,-77
e5cf9e99-6065-440f-9337-84c8dd91bdf1-1,EDC_BS6_PERIODIC,2025-12-02 00:00:37,2025-12-02 00:01:40,19.626328,72.9114368,16324,8607,FixOK,A,ObVaCS1912,T216D6c553,"Dhekala, Vandri Lake Rd, Dhekale, Maharashtra 401404, India",226833.375,39.25,IgnitionOn,1,15.624,40.29,12,-63
e5cf9e99-6065-440f-9337-84c8dd91bdf1-2,EDC_BS6_PERIODIC,2025-12-02 00:00:43,2025-12-02 00:01:40,19.6266752,72.9117824,16325,8607,FixOK,A,ObVaCS1912,T216D6c553,"Dhekala, Vandri Lake Rd, Dhekale, Maharashtra 401404, India",226833.375,39.37,IgnitionOn,1,14.68,42,12,-81
e5cf9e99-6065-440f-9337-84c8dd91bdf1-3,EDC_BS6_PERIODIC,2025-12-02 00:00:49,2025-12-02 00:01:40,19.627088,72.9121984,16326,8607,FixOK,A,ObVaCS1912,T216D6c553,"Dhekala, Vandri Lake Rd, Dhekale, Maharashtra 401404, India",226833.5,39.04,IgnitionOn,1,13.89,43.5,12,-53
e5cf9e99-6065-440f-9337-84c8dd91bdf1-4,EDC_BS6_PERIODIC,2025-12-02 00:00:55,2025-12-02 00:01:40,19.6275984,72.9126528,16327,8607,FixOK,A,ObVaCS1912,T216D6c553,"NH 48, Sativali, Maharashtra 401404, India",226833.5,38.87,IgnitionOn,1,13.159,42.2,11,-51
e5cf9e99-6065-440f-9337-84c8dd91bdf1-5,EDC_BS6_PERIODIC,2025-12-02 00:01:01,2025-12-02 00:01:40,19.6279616,72.91296,16328,8607,FixOK,A,ObVaCS1912,T216D6c553,"NH 48, Sativali, Maharashtra 401404, India",226833.625,38.4,IgnitionOn,1,13.229,43.09,13,-51
