Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
610d46bd-04eb-4aa6-bf64-c19a971c83a6-361,EDC_BS4_PERIODIC,2025-12-04 00:00:03,2025-12-04 16:08:32,28.9306816,79.4757632,4533,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,0,IgnitionOn,1,190.292,301.85,21,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-362,EDC_BS4_PERIODIC,2025-12-04 00:00:09,2025-12-04 16:08:32,28.9306816,79.475776,4534,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,0,IgnitionOn,1,190.325,301.85,21,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-363,EDC_BS4_PERIODIC,2025-12-04 00:00:15,2025-12-04 16:08:32,28.9306816,79.475776,4535,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,0,IgnitionOn,1,190.365,301.85,21,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-364,EDC_BS4_PERIODIC,2025-12-04 00:00:21,2025-12-04 16:08:32,28.9306816,79.475776,4536,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,0,IgnitionOn,1,190.376,301.85,22,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-365,EDC_BS4_PERIODIC,2025-12-04 00:00:27,2025-12-04 16:08:32,28.9306816,79.4757824,4537,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,1.77,IgnitionOn,1,190.419,301.85,22,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-366,EDC_BS4_PERIODIC,2025-12-04 00:00:33,2025-12-04 16:08:32,28.9306944,79.475744,4538,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,3.71,IgnitionOn,1,190.408,301.85,22,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-367,EDC_BS4_PERIODIC,2025-12-04 00:00:39,2025-12-04 16:08:32,28.9307328,79.47568,4539,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.375,8.96,IgnitionOn,1,190.384,295.14,22,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-368,EDC_BS4_PERIODIC,2025-12-04 00:00:45,2025-12-04 16:08:32,28.9307904,79.4755776,4540,5939,FixOK,A,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",267538.5,15.02,IgnitionOn,1,190.338,300.54,21,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-369,DM1_START,2025-12-04 00:00:51,2025-12-04 16:08:32,28.9309152,79.4753216,32381,5939,FixOK,,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",0,,IgnitionOn,1,,,,
610d46bd-04eb-4aa6-bf64-c19a971c83a6-370,DM1_START,2025-12-04 00:00:51,2025-12-04 16:08:32,28.9309152,79.4753216,32382,5939,FixOK,,OrG5DT0302,G130b15423,"WFJG+77W, NH9, Chukati, Uttarakhand 263148, India",0,,IgnitionOn,1,,,,
