Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
147c9ab4-d611-4d30-8ab7-44db550abf3b-11,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:02,2025-11-23 00:00:04,21.5365152,73.0060672,39802,14452,FixOK,A,OmVaNS1912,T216F6b453,"NH 48, nr. panoli fly over, Bakrol, Gujarat 394115, India",220784.125,55.316,IgnitionOn,1,44.06,187,14,63
72800258-2078-469e-b57d-482cc20e1c1e-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:08,2025-11-23 00:01:04,21.5356768,73.0059648,39803,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.25,56.531,IgnitionOn,1,44.295,185,14,63
72800258-2078-469e-b57d-482cc20e1c1e-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:14,2025-11-23 00:01:04,21.5348176,73.0058624,39804,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.25,57.828,IgnitionOn,1,45.09,186,13,63
72800258-2078-469e-b57d-482cc20e1c1e-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:20,2025-11-23 00:01:04,21.5339488,73.00576,39805,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.375,59.086,IgnitionOn,1,45.5,187,13,63
72800258-2078-469e-b57d-482cc20e1c1e-4,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:26,2025-11-23 00:01:04,21.5330688,73.0056448,39806,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.5,59.273,IgnitionOn,1,46.029,186,11,63
72800258-2078-469e-b57d-482cc20e1c1e-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:32,2025-11-23 00:01:04,21.5322096,73.0055424,39807,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.625,58.891,IgnitionOn,1,46.549,186,13,63
72800258-2078-469e-b57d-482cc20e1c1e-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:38,2025-11-23 00:01:04,21.5314048,73.0054528,39808,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.75,55.082,IgnitionOn,1,46.83,186,11,63
72800258-2078-469e-b57d-482cc20e1c1e-7,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:44,2025-11-23 00:01:04,21.5306432,73.005344,39809,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.75,52.07,IgnitionOn,1,47.063,186,10,63
72800258-2078-469e-b57d-482cc20e1c1e-8,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:50,2025-11-23 00:01:04,21.5298656,73.005248,39810,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220784.875,53.27,IgnitionOn,1,47.459,186,12,63
72800258-2078-469e-b57d-482cc20e1c1e-9,EDC_BS6_CNG_PERIODIC,2025-11-23 00:00:56,2025-11-23 00:01:04,21.529112,73.0051712,39811,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220785,51.316,IgnitionOn,1,48.04,185,14,63
72800258-2078-469e-b57d-482cc20e1c1e-10,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:02,2025-11-23 00:01:04,21.5284,73.005088,39812,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2X4+2X Kharod, Gujarat, India",220785.125,48.801,IgnitionOn,1,48.93,186,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:08,2025-11-23 00:02:05,21.5277088,73.0050176,39813,14452,FixOK,A,OmVaNS1912,T216F6b453,"Golden Quadrilateral, Gujarat 394115, India",220785.125,47.496,IgnitionOn,1,49.81,184,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-2,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:14,2025-11-23 00:02:05,21.5270224,73.00496,39814,14452,FixOK,A,OmVaNS1912,T216F6b453,"Golden Quadrilateral, Gujarat 394115, India",220785.25,46.719,IgnitionOn,1,50.68,184,13,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-3,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:20,2025-11-23 00:02:05,21.5263216,73.0048768,39815,14452,FixOK,A,OmVaNS1912,T216F6b453,"Golden Quadrilateral, Gujarat 394115, India",220785.375,47.383,IgnitionOn,1,50.859,185,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-4,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:26,2025-11-23 00:02:05,21.5255648,73.0048,39816,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220785.375,50.781,IgnitionOn,1,51.139,185,12,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-5,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:32,2025-11-23 00:02:05,21.5247872,73.0047232,39817,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220785.5,52.316,IgnitionOn,1,51.049,185,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-6,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:38,2025-11-23 00:02:05,21.5240032,73.0046336,39818,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220785.625,53.203,IgnitionOn,1,51.509,186,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-7,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:44,2025-11-23 00:02:05,21.5232,73.0045504,39819,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220785.75,54.277,IgnitionOn,1,51.97,185,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-8,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:50,2025-11-23 00:02:05,21.5224032,73.0044544,39820,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220785.75,54.949,IgnitionOn,1,52.119,185,14,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-9,EDC_BS6_CNG_PERIODIC,2025-11-23 00:01:56,2025-11-23 00:02:05,21.5216176,73.0043648,39821,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220785.875,52.77,IgnitionOn,1,52.091,186,13,63
2bcc74ec-16b0-4445-a97e-f9ebcd3a8e88-10,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:02,2025-11-23 00:02:05,21.5208128,73.0042816,39822,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2H3+8RJ, Nana Borsara, Gujarat 394115, India",220786,54.168,IgnitionOn,1,53.049,185,13,63
d7e92230-1bca-469c-bc09-fc80921f952e-1,EDC_BS6_CNG_PERIODIC,2025-11-23 00:02:08,2025-11-23 00:03:07,21.52,73.0041856,39823,14452,FixOK,A,OmVaNS1912,T216F6b453,"G2P4+GPR, Bharuch, Gujarat 394115, India",220786.125,55.336,IgnitionOn,1,53.45,186,13,63
d7e92230-1bca-469c-bc09-fc80921f952e-2,DEVICE_METRICS,2025-11-23 00:02:11,2025-11-23 00:03:07,21.5197264,73.0041536,,14452,FixOK,,OmVaNS1912,T216F6b453,"G2P4+GPR, Bharuch, Gujarat 394115, India",194984,,IgnitionOn,1,,,,
d7e92230-1bca-469c-bc09-fc80921f952e-3,GPS_MESSAGE,2025-11-23 00:02:12,2025-11-23 00:03:07,21.5194528,73.0041088,,14452,3DFix,,OmVaNS1912,T216F6b453,"G2P4+GPR, Bharuch, Gujarat 394115, India",194984,,IgnitionOn,1,53,18,14,
