Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength
e17181c3-f538-47cc-8090-1030eee516e1-1-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-07 01:47:43,2025-12-07 01:48:27,0,0,,10623,NoFix,V,OaJ5CU0303,G133E15423,,0,,IgnitionOff,0,0,0,0,
e17181c3-f538-47cc-8090-1030eee516e1-1,GPS_MESSAGE,2025-12-07 01:47:43,2025-12-07 01:48:27,0,0,,10623,NoFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOff,0,0,0,0,
cf191cb9-df56-451c-90b6-3ff377fffdd9,HEARTBEAT_MESSAGE,2025-12-07 01:48:26,2025-12-07 01:48:26,0,0,,,,,OaJ5CU0303,G133E15423,,,,,0,,,,
dfb6871a-abb7-4da5-90a0-2852fb179bac-1-1,BS6_IGNITION_OFF_HB_MESSAGE,2025-12-07 05:50:39,2025-12-07 05:50:46,0,0,,10623,NoFix,V,OaJ5CU0303,G133E15423,,0,,IgnitionOff,0,0,0,0,
dfb6871a-abb7-4da5-90a0-2852fb179bac-1,GPS_MESSAGE,2025-12-07 05:50:39,2025-12-07 05:50:46,0,0,,10623,NoFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOff,0,0,0,0,
87028639-08ab-4c6e-a682-94c67cc1e53a,HEARTBEAT_MESSAGE,2025-12-07 05:50:45,2025-12-07 05:50:45,0,0,,,,,OaJ5CU0303,G133E15423,,,,,0,,,,
eb3eb6ce-99d0-49bc-8b71-23debec7ff79-11,TRIP_START,2025-12-07 06:24:43,2025-12-07 06:26:22,24.226632,83.280352,,10624,StoredFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOn,1,,,,
eb3eb6ce-99d0-49bc-8b71-23debec7ff79-10,GPS_MESSAGE,2025-12-07 06:24:54,2025-12-07 06:26:22,24.226632,83.280352,,10624,NoFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOn,1,0,0,0,
eb3eb6ce-99d0-49bc-8b71-23debec7ff79-9,VERSION_UPDATE,2025-12-07 06:24:54,2025-12-07 06:26:22,24.226632,83.280352,,10624,StoredFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOn,1,,,,
eb3eb6ce-99d0-49bc-8b71-23debec7ff79-8,IGNITION_ON,2025-12-07 06:24:59,2025-12-07 06:26:22,24.2266272,83.2806144,20581,10624,StoredFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOn,1,,,,
eb3eb6ce-99d0-49bc-8b71-23debec7ff79-6,ACU_SW_PART_NO,2025-12-07 06:25:00,2025-12-07 06:26:22,24.2266528,83.2805824,20583,10624,StoredFix,,OaJ5CU0303,G133E15423,,0,,IgnitionOn,1,,,,
